,index,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id,platform,VoT,delta,u,u_PT
1728,2969,46267729,46420751,7733,,590,2020-10-02 12:29:25.198411,,4727,2969,0,0.0035,147.16402116402116,9.1555,999999
1729,749,3788945707,2915168798,7739,,674,2020-10-02 12:40:42.198411,,5398,749,0,0.0035,167.98941798941803,10.456,999999
1730,3166,46305430,5830440708,7740,,669,2020-10-02 12:40:00.198411,,5355,3166,0,0.0035,166.55555555555557,10.374,999999
1731,2631,46352857,2296494806,7744,,501,2020-10-02 12:17:39.198411,,4010,2631,0,0.0035,124.71428571428575,7.7684999999999995,999999
1732,3001,46335668,46413153,7747,,479,2020-10-02 12:14:45.198411,,3833,3001,0,0.0035,119.17989417989419,7.426,999999
1733,408,46235295,46380094,7748,,950,2020-10-02 13:17:38.198411,,7605,408,0,0.0035,236.5608465608466,14.732500000000002,999999
1734,1056,46488206,46421232,7749,,1159,2020-10-02 13:45:27.198411,,9273,1056,0,0.0035,288.2804232804234,17.966,999999
1735,2224,2309524195,46342707,7749,,217,2020-10-02 11:39:51.198411,,1737,2224,0,0.0035,54.026455026455025,3.365,999999
1736,760,46444737,3301116661,7753,,673,2020-10-02 12:40:47.198411,,5389,760,0,0.0035,167.67724867724874,10.439,999999
1737,1120,46284104,2333230599,7753,,94,2020-10-02 11:23:33.198411,,755,1120,0,0.0035,23.56613756613757,1.4615,999999
1738,1561,3300514055,46300860,7755,,319,2020-10-02 11:53:37.198411,,2557,1561,0,0.0035,79.64550264550266,4.952,999999
1739,2008,46472548,46363445,7764,,644,2020-10-02 12:37:08.198411,,5159,2008,0,0.0035,160.5925925925926,9.9925,999999
1740,231,46303623,46384186,7788,,707,2020-10-02 12:45:50.198411,,5657,231,0,0.0035,175.87830687830692,10.96,999999
1741,2188,46299759,1587126024,7791,,468,2020-10-02 12:14:04.198411,,3748,2188,0,0.0035,116.63492063492062,7.26,999999
1742,2677,46474515,46295651,7792,,1000,2020-10-02 13:25:04.198411,,8007,2677,0,0.0035,249.12169312169317,15.5105,999999
1743,2304,46444706,969196810,7794,,305,2020-10-02 11:52:22.198411,,2443,2304,0,0.0035,76.03703703703705,4.732,999999
1744,836,295657396,46369747,7798,,658,2020-10-02 12:39:32.198411,,5269,836,0,0.0035,163.94708994708998,10.2065,999999
1745,1655,282782975,46385131,7807,,328,2020-10-02 11:55:43.198411,,2631,1655,0,0.0035,82.01058201058201,5.0945,999999
1746,183,46385510,46430099,7812,,691,2020-10-02 12:44:06.198411,,5529,183,0,0.0035,171.8994708994709,10.712,999999
1747,2033,5412176529,3297465151,7816,,529,2020-10-02 12:22:33.198411,,4232,2033,0,0.0035,131.55026455026453,8.1995,999999
1748,510,46291850,46316927,7818,,345,2020-10-02 11:58:06.198411,,2763,510,0,0.0035,85.98412698412699,5.352,999999
1749,1721,46418967,46358114,7820,,405,2020-10-02 12:06:08.198411,,3243,1721,0,0.0035,100.90476190476191,6.282,999999
1750,392,178873237,46297764,7822,,445,2020-10-02 12:11:31.198411,,3564,392,0,0.0035,110.91534391534391,6.9035,999999
1751,1671,1275764702,916874915,7824,,269,2020-10-02 11:48:06.198411,,2157,1671,0,0.0035,67.21164021164022,4.177,999999
1752,882,258421545,46449160,7828,,151,2020-10-02 11:32:26.198411,,1213,882,0,0.0035,37.867724867724874,2.348,999999
1753,1549,5899675531,46441726,7833,,358,2020-10-02 12:00:04.198411,,2866,1549,0,0.0035,89.15343915343918,5.5520000000000005,999999
1754,723,46346316,46438811,7836,,949,2020-10-02 13:18:55.198411,,7594,723,0,0.0035,236.12169312169317,14.7125,999999
1755,1722,46335271,46389399,7836,,554,2020-10-02 12:26:13.198411,,4432,1722,0,0.0035,137.76719576719577,8.587,999999
1756,3102,46412243,2021881776,7843,,531,2020-10-02 12:23:20.198411,,4252,3102,0,0.0035,132.3015873015873,8.2365,999999
1757,868,46340677,297095260,7846,,207,2020-10-02 11:40:07.198411,,1656,868,0,0.0035,51.476190476190474,3.2085,999999
1758,3116,46285451,46405798,7846,,666,2020-10-02 12:41:23.198411,,5332,3116,0,0.0035,165.8730158730159,10.329,999999
1759,304,7014642384,2300133265,7849,,373,2020-10-02 12:02:25.198411,,2991,304,0,0.0035,93.20105820105823,5.792000000000001,999999
1760,877,46417893,46360157,7850,,351,2020-10-02 11:59:26.198411,,2811,877,0,0.0035,87.47619047619047,5.445,999999
1761,527,46308734,46315024,7853,,211,2020-10-02 11:40:53.198411,,1695,527,0,0.0035,52.915343915343925,3.281,999999
1762,2250,1936811437,46430142,7853,,915,2020-10-02 13:14:45.198411,,7327,2250,0,0.0035,227.98412698412696,14.193000000000001,999999
1763,516,331548009,46352961,7856,,468,2020-10-02 12:15:10.198411,,3749,516,0,0.0035,116.69841269841272,7.2615,999999
1764,2111,434441238,460441709,7869,,636,2020-10-02 12:37:47.198411,,5093,2111,0,0.0035,158.47619047619048,9.8655,999999
1765,732,46304982,46183352,7873,,1106,2020-10-02 13:40:31.198411,,8853,732,0,0.0035,275.3544973544974,17.1505,999999
1766,2214,4638852257,46416156,7873,,1443,2020-10-02 14:25:22.198411,,11544,2214,0,0.0035,358.84126984127005,22.3665,999999
1767,2542,660280222,5828012924,7887,,823,2020-10-02 13:02:56.198411,,6584,2542,0,0.0035,204.66137566137567,12.756499999999999,999999
1768,2035,46416917,46363900,7889,,720,2020-10-02 12:49:15.198411,,5761,2035,0,0.0035,179.11111111111114,11.1615,999999
1769,3066,46461432,46389674,7891,,904,2020-10-02 13:13:51.198411,,7235,3066,0,0.0035,224.99470899470904,14.016499999999999,999999
1770,1997,282780481,46380483,7895,,306,2020-10-02 11:54:10.198411,,2450,1997,0,0.0035,76.22222222222223,4.7459999999999996,999999
1771,987,5615352460,46369502,7900,,967,2020-10-02 13:22:22.198411,,7737,987,0,0.0035,240.53439153439155,14.989999999999998,999999
1772,1234,46232112,46380013,7902,,649,2020-10-02 12:39:59.198411,,5192,1234,0,0.0035,161.39153439153438,10.0595,999999
1773,3164,46376831,4924402831,7905,,148,2020-10-02 11:33:14.198411,,1184,3164,0,0.0035,36.80423280423282,2.294,999999
1774,1438,3307343592,863195548,7906,,233,2020-10-02 11:44:39.198411,,1868,1438,0,0.0035,58.1957671957672,3.6175,999999
1775,57,916874915,3185290447,7911,,222,2020-10-02 11:43:12.198411,,1776,57,0,0.0035,55.20634920634921,3.4410000000000003,999999
1776,1413,46374658,46337910,7916,,989,2020-10-02 13:25:35.198411,,7914,1413,0,0.0035,246.06878306878303,15.3325,999999
1777,315,46480824,46372266,7928,,1086,2020-10-02 13:38:41.198411,,8688,315,0,0.0035,270.0634920634922,16.833,999999
1778,1769,46447066,4625767494,7930,,206,2020-10-02 11:41:30.198411,,1655,1769,0,0.0035,51.67195767195767,3.2035,999999
1779,1280,46269962,46401453,7933,,478,2020-10-02 12:17:44.198411,,3826,1280,0,0.0035,118.99470899470899,7.412,999999
1780,1225,1332773715,46435845,7934,,664,2020-10-02 12:42:37.198411,,5318,1225,0,0.0035,165.50264550264555,10.301,999999
1781,622,46277677,296265585,7943,,736,2020-10-02 12:52:16.198411,,5888,622,0,0.0035,183.0264550264551,11.408000000000001,999999
1782,1456,46479342,46359491,7944,,629,2020-10-02 12:38:07.198411,,5038,1456,0,0.0035,156.79894179894185,9.758500000000002,999999
1783,2706,46335752,7602619093,7947,,306,2020-10-02 11:55:01.198411,,2449,2706,0,0.0035,76.15873015873018,4.7445,999999
1784,245,30225690,46305049,7956,,684,2020-10-02 12:45:33.198411,,5472,245,0,0.0035,170.09523809523807,10.602,999999
1785,2516,940042039,46399891,7971,,242,2020-10-02 11:46:59.198411,,1943,2516,0,0.0035,60.624338624338634,3.7615,999999
1786,2522,46384227,46353880,7973,,921,2020-10-02 13:17:30.198411,,7372,2522,0,0.0035,229.28571428571428,14.2815,999999
1787,2483,46258950,3214953956,7976,,559,2020-10-02 12:29:16.198411,,4475,2483,0,0.0035,139.2010582010582,8.669,999999
1788,2025,46363752,798909747,7991,,281,2020-10-02 11:52:25.198411,,2249,2025,0,0.0035,69.94179894179895,4.357,999999
1789,783,7026677616,46343001,7994,,210,2020-10-02 11:43:02.198411,,1683,783,0,0.0035,52.41269841269844,3.2595,999999
1790,1840,46345887,46355230,8007,,93,2020-10-02 11:27:42.198411,,750,1840,0,0.0035,23.507936507936513,1.4505,999999
1791,1134,5904163812,3416675257,8008,,499,2020-10-02 12:21:50.198411,,3997,1134,0,0.0035,124.40740740740742,7.742,999999
1792,870,46466587,46375985,8020,,350,2020-10-02 12:02:09.198411,,2804,870,0,0.0035,87.29100529100529,5.431000000000001,999999
1793,1098,46259573,46454838,8020,,1008,2020-10-02 13:29:51.198411,,8066,1098,0,0.0035,250.79365079365084,15.627,999999
1794,2350,7638757822,46344934,8024,,510,2020-10-02 12:23:29.198411,,4080,2350,0,0.0035,126.82539682539684,7.905,999999
1795,2713,46363868,46413999,8025,,795,2020-10-02 13:01:37.198411,,6367,2713,0,0.0035,198.14285714285717,12.333,999999
1796,710,46303813,46470049,8026,,748,2020-10-02 12:55:19.198411,,5988,710,0,0.0035,186.2645502645503,11.6,999999
1797,1436,1616976872,46426685,8029,,867,2020-10-02 13:11:10.198411,,6936,1436,0,0.0035,215.60317460317455,13.4385,999999
1798,1455,4949301843,2020569132,8031,,460,2020-10-02 12:16:59.198411,,3683,1455,0,0.0035,114.58201058201057,7.1345,999999
1799,2230,46285267,3176714954,8039,,521,2020-10-02 12:25:19.198411,,4175,2230,0,0.0035,130.005291005291,8.086,999999
1800,2839,46403876,46444710,8041,,239,2020-10-02 11:47:44.198411,,1918,2839,0,0.0035,59.814814814814824,3.7135,999999
1801,3131,46258482,7602619093,8044,,525,2020-10-02 12:25:56.198411,,4207,3131,0,0.0035,131.0,8.148,999999
1802,362,7431281914,3792707519,8045,,558,2020-10-02 12:30:20.198411,,4470,362,0,0.0035,139.14285714285717,8.658,999999
1803,1374,46188490,46360198,8046,,729,2020-10-02 12:53:08.198411,,5837,1374,0,0.0035,181.60317460317466,11.306999999999999,999999
1804,1711,46311681,46375170,8046,,369,2020-10-02 12:05:04.198411,,2953,1711,0,0.0035,91.82539682539684,5.721,999999
1805,1048,506965966,46391977,8048,,299,2020-10-02 11:55:48.198411,,2395,1048,0,0.0035,74.54497354497357,4.638999999999999,999999
1806,3085,46276755,3785206371,8048,,833,2020-10-02 13:07:00.198411,,6667,3085,0,0.0035,207.33862433862436,12.916,999999
1807,1525,7094675707,6316199,8051,,847,2020-10-02 13:08:54.198411,,6778,1525,0,0.0035,210.7566137566138,13.131499999999999,999999
1808,2356,1747231829,46479822,8055,,1623,2020-10-02 14:52:29.198411,,12989,2356,0,0.0035,403.92063492063505,25.164,999999
1809,2369,5385801773,46401214,8056,,801,2020-10-02 13:02:50.198411,,6409,2369,0,0.0035,199.2539682539683,12.417,999999
1810,195,46424348,3301116965,8058,,597,2020-10-02 12:35:39.198411,,4776,195,0,0.0035,148.46031746031744,9.253499999999999,999999
1811,1764,46410754,46321646,8058,,1226,2020-10-02 13:59:37.198411,,9814,1764,0,0.0035,305.2592592592593,19.012,999999
1812,12,282782989,154528005,8060,,368,2020-10-02 12:05:11.198411,,2946,12,0,0.0035,91.64021164021165,5.707,999999
1813,1391,6225155584,46399935,8062,,863,2020-10-02 13:11:15.198411,,6908,1391,0,0.0035,214.8624338624338,13.3825,999999
1814,2364,816219865,46362980,8063,,594,2020-10-02 12:35:23.198411,,4755,2364,0,0.0035,147.90476190476195,9.211500000000001,999999
1815,1276,46316927,6659252458,8066,,156,2020-10-02 11:37:00.198411,,1249,1276,0,0.0035,38.857142857142854,2.4195,999999
1816,2237,2020569166,46374077,8072,,81,2020-10-02 11:27:07.198411,,650,2237,0,0.0035,20.269841269841276,1.2585,999999
1817,313,1332272273,7042617201,8074,,270,2020-10-02 11:52:25.198411,,2166,313,0,0.0035,67.5238095238095,4.194,999999
1818,2819,1328287919,46357671,8074,,978,2020-10-02 13:26:44.198411,,7825,2819,0,0.0035,243.26984126984132,15.1605,999999
1819,553,6367675420,46345386,8078,,692,2020-10-02 12:48:40.198411,,5537,553,0,0.0035,172.14814814814815,10.727500000000001,999999
1820,866,46305946,5830440707,8081,,699,2020-10-02 12:49:44.198411,,5598,866,0,0.0035,174.20634920634924,10.8435,999999
1821,2628,297095277,46392273,8084,,60,2020-10-02 11:24:32.198411,,483,2628,0,0.0035,15.111111111111114,0.9345,999999
1822,44,7042607646,46316441,8094,,259,2020-10-02 11:51:11.198411,,2072,44,0,0.0035,64.40740740740745,4.0145,999999
1823,2904,6932152175,46406245,8102,,511,2020-10-02 12:25:02.198411,,4095,2904,0,0.0035,127.51851851851856,7.931,999999
1824,2422,2016695223,2309524191,8107,,710,2020-10-02 12:51:38.198411,,5686,2422,0,0.0035,176.94179894179896,11.014,999999
1825,144,46248312,46448092,8113,,1119,2020-10-02 13:46:11.198411,,8953,144,0,0.0035,278.3333333333334,17.346,999999
1826,2241,46419555,4375694662,8119,,738,2020-10-02 12:55:31.198411,,5907,2241,0,0.0035,183.71428571428578,11.4435,999999
1827,1946,3301116263,3509681813,8128,,490,2020-10-02 12:22:39.198411,,3926,1946,0,0.0035,122.23280423280424,7.604,999999
1828,3156,46473657,46424611,8139,,609,2020-10-02 12:38:41.198411,,4877,3156,0,0.0035,151.76190476190476,9.447,999999
1829,1779,46465285,46378914,8148,,390,2020-10-02 12:09:38.198411,,3125,1779,0,0.0035,97.3015873015873,6.0525,999999
1830,2837,46449592,46267630,8152,,1053,2020-10-02 13:38:06.198411,,8429,2837,0,0.0035,262.1746031746032,16.329,999999
1831,3186,5904163578,46302437,8154,,717,2020-10-02 12:53:19.198411,,5740,3186,0,0.0035,178.55555555555554,11.119499999999999,999999
1832,367,46336020,46472552,8155,,654,2020-10-02 12:44:56.198411,,5236,367,0,0.0035,162.88888888888889,10.143,999999
1833,1538,46245327,46401975,8156,,815,2020-10-02 13:06:23.198411,,6522,1538,0,0.0035,202.79894179894185,12.6355,999999
1834,1208,46415902,139909812,8167,,497,2020-10-02 12:24:12.198411,,3980,1208,0,0.0035,123.84656084656086,7.7095,999999
1835,2711,46261111,46357050,8168,,820,2020-10-02 13:07:17.198411,,6564,2711,0,0.0035,204.16931216931218,12.716000000000001,999999
1836,359,46177779,2337049929,8169,,828,2020-10-02 13:08:25.198411,,6631,359,0,0.0035,206.34920634920636,12.8445,999999
1837,2988,282988850,5713221226,8172,,261,2020-10-02 11:52:45.198411,,2088,2988,0,0.0035,64.90476190476191,4.0455000000000005,999999
1838,1927,46479062,46358999,8174,,436,2020-10-02 12:16:09.198411,,3490,1927,0,0.0035,108.55026455026457,6.761,999999
1839,2989,46430975,46276379,8175,,1044,2020-10-02 13:37:18.198411,,8358,2989,0,0.0035,260.00000000000006,16.191000000000003,999999
1840,2388,1240965663,2482775450,8181,,798,2020-10-02 13:04:32.198411,,6386,2388,0,0.0035,198.57142857142856,12.372,999999
1841,1172,46266350,2306442651,8186,,566,2020-10-02 12:33:44.198411,,4533,1172,0,0.0035,141.0687830687831,8.7805,999999
1842,267,1350128699,46420326,8192,,746,2020-10-02 12:57:50.198411,,5973,267,0,0.0035,185.83068783068785,11.570500000000001,999999
1843,2997,46442778,46384251,8193,,268,2020-10-02 11:54:08.198411,,2150,2997,0,0.0035,67.02645502645504,4.163,999999
1844,2185,46400295,46422288,8194,,338,2020-10-02 12:03:23.198411,,2704,2185,0,0.0035,84.05291005291005,5.239,999999
1845,2349,6932152172,46356348,8219,,507,2020-10-02 12:26:27.198411,,4063,2349,0,0.0035,126.52380952380952,7.869,999999
1846,2046,46403983,2309524193,8221,,157,2020-10-02 11:39:44.198411,,1258,2046,0,0.0035,39.169312169312164,2.4365,999999
1847,2169,46297311,46435845,8221,,518,2020-10-02 12:27:54.198411,,4148,2169,0,0.0035,129.0687830687831,8.035,999999
1848,2632,46354426,46401323,8222,,459,2020-10-02 12:20:00.198411,,3673,2632,0,0.0035,114.2063492063492,7.116,999999
1849,3178,46273305,6932944580,8229,,618,2020-10-02 12:41:21.198411,,4947,3178,0,0.0035,153.87301587301587,9.5835,999999
1850,2912,46396601,46428076,8231,,229,2020-10-02 11:49:35.198411,,1839,2912,0,0.0035,57.39153439153439,3.56,999999
1851,253,46383466,46374077,8237,,33,2020-10-02 11:23:30.198411,,268,253,0,0.0035,8.460317460317459,0.5175000000000001,999999
1852,1900,46410375,46369502,8244,,507,2020-10-02 12:26:45.198411,,4056,1900,0,0.0035,126.07936507936506,7.858499999999999,999999
1853,624,46527696,46375170,8252,,1258,2020-10-02 14:07:02.198411,,10065,624,0,0.0035,312.89947089947094,19.500500000000002,999999
1854,1846,2298641917,3176714997,8260,,192,2020-10-02 11:45:05.198411,,1540,1846,0,0.0035,48.000000000000014,2.982,999999
1855,1824,46544288,2306308288,8262,,1307,2020-10-02 14:13:45.198411,,10458,1824,0,0.0035,325.1481481481482,20.261499999999998,999999
1856,1537,700343154,46396066,8269,,504,2020-10-02 12:26:51.198411,,4037,1537,0,0.0035,125.65079365079362,7.819500000000001,999999
1857,1961,297096564,7223657265,8269,,562,2020-10-02 12:34:34.198411,,4500,1961,0,0.0035,140.01058201058206,8.717,999999
1858,2829,2311168475,46376972,8283,,24,2020-10-02 11:23:00.198411,,192,2829,0,0.0035,5.968253968253968,0.372,999999
1859,1166,2020569050,46331976,8297,,244,2020-10-02 11:52:38.198411,,1956,1166,0,0.0035,60.93121693121694,3.7880000000000003,999999
1860,865,46288640,46380158,8301,,512,2020-10-02 12:28:29.198411,,4103,865,0,0.0035,127.76719576719574,7.9464999999999995,999999
1861,1821,46273456,46261716,8307,,67,2020-10-02 11:29:11.198411,,539,1821,0,0.0035,16.851851851851848,1.043,999999
1862,1660,46326651,46345919,8319,,483,2020-10-02 12:24:51.198411,,3867,1660,0,0.0035,120.3015873015873,7.4910000000000005,999999
1863,1809,46551410,46447303,8319,,1259,2020-10-02 14:08:16.198411,,10072,1809,0,0.0035,313.08465608465605,19.5145,999999
1864,3095,46410466,46355856,8320,,594,2020-10-02 12:39:39.198411,,4754,3095,0,0.0035,147.8412698412699,9.21,999999
1865,743,46533022,30731914,8325,,963,2020-10-02 13:28:55.198411,,7705,743,0,0.0035,239.53968253968262,14.927999999999999,999999
1866,34,46365598,46388896,8326,,179,2020-10-02 11:44:28.198411,,1437,34,0,0.0035,44.83068783068784,2.782,999999
1867,613,1069320429,291130803,8327,,225,2020-10-02 11:50:34.198411,,1802,613,0,0.0035,56.079365079365104,3.4905,999999
1868,1536,486055726,46397480,8328,,1126,2020-10-02 13:50:45.198411,,9012,1536,0,0.0035,280.2645502645503,17.459,999999
1869,2138,1977796581,46426217,8328,,528,2020-10-02 12:31:00.198411,,4227,2138,0,0.0035,131.4920634920635,8.1885,999999
1870,2442,2047973301,46337813,8329,,991,2020-10-02 13:32:48.198411,,7934,2442,0,0.0035,246.82010582010582,15.3695,999999
1871,3045,46436270,3296689779,8330,,976,2020-10-02 13:30:50.198411,,7815,3045,0,0.0035,243.1534391534392,15.1385,999999
1872,1249,974691771,46365303,8342,,324,2020-10-02 12:03:59.198411,,2592,1249,0,0.0035,80.5714285714286,5.022,999999
1873,1473,46379627,46341917,8345,,172,2020-10-02 11:43:48.198411,,1378,1473,0,0.0035,42.899470899470906,2.669,999999
1874,3007,46324350,2311090708,8346,,715,2020-10-02 12:56:11.198411,,5720,3007,0,0.0035,177.80423280423278,11.0825,999999
1875,1691,46478359,46395874,8352,,894,2020-10-02 13:20:13.198411,,7156,1691,0,0.0035,222.57142857142856,13.863,999999
1876,3104,46202518,4447532269,8358,,719,2020-10-02 12:57:00.198411,,5757,3104,0,0.0035,179.11640211640213,11.152000000000001,999999
1877,1532,46263141,1468478488,8366,,290,2020-10-02 11:59:56.198411,,2325,1532,0,0.0035,72.43386243386246,4.5024999999999995,999999
1878,1912,46411806,2020568929,8366,,205,2020-10-02 11:48:32.198411,,1641,1912,0,0.0035,51.042328042328045,3.1790000000000003,999999
1879,736,46465250,1069320476,8367,,749,2020-10-02 13:01:07.198411,,5995,736,0,0.0035,186.44973544973544,11.614,999999
1880,1998,46268078,46448381,8367,,700,2020-10-02 12:54:38.198411,,5606,1998,0,0.0035,174.45502645502643,10.859000000000002,999999
1881,2180,46289502,46330376,8372,,312,2020-10-02 12:02:54.198411,,2497,2180,0,0.0035,77.65079365079366,4.8375,999999
1882,1487,46315476,46336205,8376,,245,2020-10-02 11:54:05.198411,,1964,1487,0,0.0035,61.179894179894184,3.8035,999999
1883,852,1494204603,46423902,8382,,639,2020-10-02 12:46:41.198411,,5114,852,0,0.0035,159.03174603174608,9.9075,999999
1884,3055,46376972,46431801,8384,,249,2020-10-02 11:54:48.198411,,1999,3055,0,0.0035,62.36507936507935,3.87,999999
1885,2813,46373281,46403916,8385,,224,2020-10-02 11:51:28.198411,,1798,2813,0,0.0035,56.084656084656096,3.481,999999
1886,678,46343839,2877620938,8393,,141,2020-10-02 11:40:33.198411,,1135,678,0,0.0035,35.50793650793651,2.1959999999999997,999999
1887,1784,46403979,46372928,8403,,430,2020-10-02 12:19:14.198411,,3446,1784,0,0.0035,107.31216931216935,6.6739999999999995,999999
1888,2569,46359180,46450031,8405,,1054,2020-10-02 13:42:26.198411,,8436,2569,0,0.0035,262.3597883597884,16.343,999999
1889,2128,2311168469,46283211,8415,,359,2020-10-02 12:09:58.198411,,2878,2128,0,0.0035,89.65608465608464,5.5735,999999
1890,287,5737703278,46391320,8438,,1058,2020-10-02 13:43:30.198411,,8467,287,0,0.0035,263.2910052910053,16.4035,999999
